id,scan_id,dimension,score,grade,record_types_evaluated,record_types_list
39360,8231,ttl_relevance,35.714287,degraded,5,"{A,MX,TXT,NS,AAAA}"
39371,8234,currentness,100,excellent,0,{}
39372,8234,ttl_compliance,100,excellent,0,{}
39373,8234,completeness,46.666668,degraded,0,{}
39374,8234,source_credibility,100,excellent,0,{}
39375,8234,ttl_relevance,64.28571,adequate,3,"{AAAA,A,NS}"
39391,8238,currentness,100,excellent,0,{}
39392,8238,ttl_compliance,100,excellent,0,{}
39393,8238,completeness,40,degraded,0,{}
39394,8238,source_credibility,100,excellent,0,{}
39395,8238,ttl_relevance,66.666664,adequate,3,"{AAAA,NS,SOA}"
39956,8351,currentness,100,excellent,0,{}
39957,8351,ttl_compliance,100,excellent,0,{}
39958,8351,completeness,33.333332,degraded,0,{}
39959,8351,source_credibility,100,excellent,0,{}
39960,8351,ttl_relevance,40,degraded,4,"{MX,TXT,A,NS}"
41351,8630,currentness,100,excellent,0,{}
41352,8630,ttl_compliance,100,excellent,0,{}
41353,8630,completeness,33.333332,degraded,0,{}
41354,8630,source_credibility,100,excellent,0,{}
41355,8630,ttl_relevance,50,adequate,4,"{TXT,NS,A,MX}"
41905,8740,ttl_relevance,7.142857,stale,7,"{MX,NS,TXT,CAA,A,SOA,AAAA}"
41911,8742,currentness,100,excellent,0,{}
41912,8742,ttl_compliance,100,excellent,0,{}
41913,8742,completeness,46.666668,degraded,0,{}
41914,8742,source_credibility,95,excellent,0,{}
41915,8742,ttl_relevance,14.285714,stale,7,"{AAAA,A,MX,NS,SOA,CAA,TXT}"
41916,8743,currentness,100,excellent,0,{}
41917,8743,ttl_compliance,100,excellent,0,{}
41918,8743,completeness,46.666668,degraded,0,{}
41919,8743,source_credibility,93.75,excellent,0,{}
41920,8743,ttl_relevance,21.428572,stale,7,"{SOA,CAA,NS,A,AAAA,TXT,MX}"
42520,8863,ttl_relevance,7.142857,stale,7,"{AAAA,MX,CAA,SOA,TXT,NS,A}"
42521,8864,currentness,100,excellent,0,{}
42522,8864,ttl_compliance,100,excellent,0,{}
42523,8864,completeness,33.333332,degraded,0,{}
42524,8864,source_credibility,100,excellent,0,{}
42525,8864,ttl_relevance,50,adequate,4,"{A,MX,NS,TXT}"
42541,8868,currentness,100,excellent,0,{}
42542,8868,ttl_compliance,100,excellent,0,{}
42543,8868,completeness,40,degraded,0,{}
42544,8868,source_credibility,100,excellent,0,{}
42545,8868,ttl_relevance,75,good,2,"{NS,SOA}"
42546,8869,currentness,100,excellent,0,{}
42547,8869,ttl_compliance,100,excellent,0,{}
42548,8869,completeness,33.333332,degraded,0,{}
42549,8869,source_credibility,100,excellent,0,{}
42550,8869,ttl_relevance,50,adequate,4,"{MX,TXT,NS,A}"
42576,8875,currentness,100,excellent,0,{}
42577,8875,ttl_compliance,100,excellent,0,{}
42578,8875,completeness,46.666668,degraded,0,{}
42579,8875,source_credibility,95,excellent,0,{}
42580,8875,ttl_relevance,50,adequate,5,"{NS,CAA,SOA,A,AAAA}"
42581,8876,currentness,100,excellent,0,{}
42582,8876,ttl_compliance,100,excellent,0,{}
42583,8876,completeness,46.666668,degraded,0,{}
42584,8876,source_credibility,90,excellent,0,{}
42585,8876,ttl_relevance,57.142857,adequate,4,"{MX,NS,AAAA,CAA}"
43039,8967,source_credibility,100,excellent,0,{}
43040,8967,ttl_relevance,50,adequate,4,"{TXT,SOA,NS,MX}"
43196,8999,currentness,100,excellent,0,{}
43197,8999,ttl_compliance,100,excellent,0,{}
43198,8999,completeness,26.666666,degraded,0,{}
43199,8999,source_credibility,100,excellent,0,{}
43200,8999,ttl_relevance,37.5,degraded,4,"{A,MX,NS,SOA}"
43346,9029,currentness,100,excellent,0,{}
43347,9029,ttl_compliance,100,excellent,0,{}
43348,9029,completeness,46.666668,degraded,0,{}
43349,9029,source_credibility,87.5,good,0,{}
43350,9029,ttl_relevance,7.142857,stale,7,"{NS,A,AAAA,MX,TXT,CAA,SOA}"
43431,9046,currentness,100,excellent,0,{}
43432,9046,ttl_compliance,100,excellent,0,{}
38086,7977,currentness,100,excellent,0,{}
38087,7977,ttl_compliance,100,excellent,0,{}
38088,7977,completeness,40,degraded,0,{}
38089,7977,source_credibility,100,excellent,0,{}
38090,7977,ttl_relevance,0,stale,6,"{MX,NS,SOA,A,AAAA,TXT}"
39364,8233,currentness,100,excellent,0,{}
39366,8233,ttl_compliance,100,excellent,0,{}
39368,8233,completeness,26.666666,degraded,0,{}
39369,8233,source_credibility,93.75,excellent,0,{}
39370,8233,ttl_relevance,37.5,degraded,3,"{NS,AAAA,A}"
39961,8352,currentness,100,excellent,0,{}
39962,8352,ttl_compliance,100,excellent,0,{}
39963,8352,completeness,33.333332,degraded,0,{}
39964,8352,source_credibility,100,excellent,0,{}
39965,8352,ttl_relevance,40,degraded,5,"{MX,SOA,A,TXT,NS}"
41356,8631,currentness,100,excellent,0,{}
41357,8631,ttl_compliance,100,excellent,0,{}
41358,8631,completeness,26.666666,degraded,0,{}
41359,8631,source_credibility,100,excellent,0,{}
41360,8631,ttl_relevance,37.5,degraded,4,"{MX,TXT,NS,SOA}"
41921,8744,currentness,100,excellent,0,{}
41922,8744,ttl_compliance,100,excellent,0,{}
41923,8744,completeness,33.333332,degraded,0,{}
41924,8744,source_credibility,100,excellent,0,{}
41925,8744,ttl_relevance,10,stale,5,"{A,MX,SOA,NS,TXT}"
41956,8751,currentness,100,excellent,0,{}
41957,8751,ttl_compliance,100,excellent,0,{}
41958,8751,completeness,13.333333,stale,0,{}
41959,8751,source_credibility,100,excellent,0,{}
41960,8751,ttl_relevance,75,good,1,{NS}
41966,8753,currentness,100,excellent,0,{}
41967,8753,ttl_compliance,100,excellent,0,{}
41968,8753,completeness,46.666668,degraded,0,{}
41969,8753,source_credibility,100,excellent,0,{}
41970,8753,ttl_relevance,64.28571,adequate,3,"{NS,AAAA,A}"
42538,8867,completeness,40,degraded,0,{}
42539,8867,source_credibility,90,excellent,0,{}
42540,8867,ttl_relevance,25,degraded,6,"{SOA,TXT,MX,A,NS,CAA}"
43041,8968,currentness,100,excellent,0,{}
43042,8968,ttl_compliance,100,excellent,0,{}
43043,8968,completeness,33.333332,degraded,0,{}
43044,8968,source_credibility,100,excellent,0,{}
43045,8968,ttl_relevance,40,degraded,5,"{NS,SOA,A,MX,TXT}"
43071,8974,currentness,100,excellent,0,{}
43072,8974,ttl_compliance,100,excellent,0,{}
43073,8974,completeness,33.333332,degraded,0,{}
43074,8974,source_credibility,93.75,excellent,0,{}
43075,8974,ttl_relevance,60,adequate,2,"{NS,MX}"
43076,8975,currentness,100,excellent,0,{}
43077,8975,ttl_compliance,100,excellent,0,{}
43078,8975,completeness,40,degraded,0,{}
43079,8975,source_credibility,93.75,excellent,0,{}
43080,8975,ttl_relevance,16.666666,stale,6,"{SOA,A,MX,TXT,NS,AAAA}"
43201,9000,currentness,100,excellent,0,{}
43202,9000,ttl_compliance,100,excellent,0,{}
43203,9000,completeness,33.333332,degraded,0,{}
43204,9000,source_credibility,95,excellent,0,{}
43205,9000,ttl_relevance,10,stale,5,"{AAAA,SOA,NS,TXT,A}"
43351,9030,currentness,100,excellent,0,{}
43352,9030,ttl_compliance,100,excellent,0,{}
43353,9030,completeness,40,degraded,0,{}
43354,9030,source_credibility,100,excellent,0,{}
43355,9030,ttl_relevance,0,stale,6,"{AAAA,TXT,A,SOA,MX,NS}"
43433,9046,completeness,33.333332,degraded,0,{}
43434,9046,source_credibility,100,excellent,0,{}
43435,9046,ttl_relevance,90,excellent,1,{NS}
43436,9047,currentness,100,excellent,0,{}
43437,9047,ttl_compliance,100,excellent,0,{}
43438,9047,completeness,33.333332,degraded,0,{}
43439,9047,source_credibility,100,excellent,0,{}
43440,9047,ttl_relevance,80,good,1,{NS}
43491,9058,currentness,100,excellent,0,{}
43492,9058,ttl_compliance,100,excellent,0,{}
43493,9058,completeness,33.333332,degraded,0,{}
43494,9058,source_credibility,100,excellent,0,{}
43495,9058,ttl_relevance,90,excellent,1,{NS}
43532,9066,ttl_compliance,100,excellent,0,{}
43533,9066,completeness,33.333332,degraded,0,{}
43534,9066,source_credibility,100,excellent,0,{}
43535,9066,ttl_relevance,0,stale,5,"{A,NS,TXT,SOA,MX}"
43561,9072,currentness,100,excellent,0,{}
43562,9072,ttl_compliance,100,excellent,0,{}
43563,9072,completeness,33.333332,degraded,0,{}
38096,7979,currentness,100,excellent,0,{}
38097,7979,ttl_compliance,100,excellent,0,{}
38098,7979,completeness,13.333333,stale,0,{}
38099,7979,source_credibility,100,excellent,0,{}
38100,7979,ttl_relevance,75,good,1,{NS}
38101,7980,currentness,100,excellent,0,{}
38102,7980,ttl_compliance,100,excellent,0,{}
38103,7980,completeness,40,degraded,0,{}
38104,7980,source_credibility,100,excellent,0,{}
38105,7980,ttl_relevance,66.666664,adequate,2,"{A,NS}"
39376,8235,currentness,100,excellent,0,{}
39377,8235,ttl_compliance,100,excellent,0,{}
39378,8235,completeness,46.666668,degraded,0,{}
39379,8235,source_credibility,100,excellent,0,{}
39380,8235,ttl_relevance,64.28571,adequate,3,"{A,AAAA,NS}"
39381,8236,currentness,100,excellent,0,{}
39382,8236,ttl_compliance,100,excellent,0,{}
39383,8236,completeness,40,degraded,0,{}
39384,8236,source_credibility,100,excellent,0,{}
39385,8236,ttl_relevance,66.666664,adequate,3,"{AAAA,NS,SOA}"
39396,8239,currentness,100,excellent,0,{}
39397,8239,ttl_compliance,100,excellent,0,{}
39398,8239,completeness,46.666668,degraded,0,{}
39399,8239,source_credibility,95,excellent,0,{}
39400,8239,ttl_relevance,42.857143,degraded,5,"{SOA,A,AAAA,TXT,NS}"
39406,8241,currentness,100,excellent,0,{}
39407,8241,ttl_compliance,100,excellent,0,{}
39408,8241,completeness,46.666668,degraded,0,{}
39409,8241,source_credibility,95,excellent,0,{}
39410,8241,ttl_relevance,21.428572,stale,7,"{A,CAA,SOA,AAAA,TXT,NS,MX}"
39966,8353,currentness,100,excellent,0,{}
39967,8353,ttl_compliance,100,excellent,0,{}
39968,8353,completeness,40,degraded,0,{}
39969,8353,source_credibility,100,excellent,0,{}
39970,8353,ttl_relevance,0,stale,6,"{SOA,MX,A,TXT,NS,AAAA}"
41361,8632,currentness,100,excellent,0,{}
41362,8632,ttl_compliance,100,excellent,0,{}
41363,8632,completeness,13.333333,stale,0,{}
41364,8632,source_credibility,95,excellent,0,{}
41365,8632,ttl_relevance,50,adequate,2,"{MX,TXT}"
41926,8745,currentness,100,excellent,0,{}
41927,8745,ttl_compliance,100,excellent,0,{}
41928,8745,completeness,33.333332,degraded,0,{}
41929,8745,source_credibility,100,excellent,0,{}
41930,8745,ttl_relevance,50,adequate,4,"{TXT,SOA,NS,A}"
41941,8748,currentness,100,excellent,0,{}
41942,8748,ttl_compliance,100,excellent,0,{}
41943,8748,completeness,13.333333,stale,0,{}
41944,8748,source_credibility,100,excellent,0,{}
41945,8748,ttl_relevance,0,stale,2,"{SOA,NS}"
41986,8757,currentness,100,excellent,0,{}
41987,8757,ttl_compliance,100,excellent,0,{}
41988,8757,completeness,33.333332,degraded,0,{}
41989,8757,source_credibility,100,excellent,0,{}
41990,8757,ttl_relevance,50,adequate,5,"{NS,A,MX,SOA,TXT}"
42091,8778,currentness,100,excellent,0,{}
42092,8778,ttl_compliance,100,excellent,0,{}
42093,8778,completeness,33.333332,degraded,0,{}
42094,8778,source_credibility,100,excellent,0,{}
42095,8778,ttl_relevance,40,degraded,4,"{A,NS,TXT,MX}"
42563,8872,completeness,33.333332,degraded,0,{}
42564,8872,source_credibility,100,excellent,0,{}
42565,8872,ttl_relevance,30,degraded,5,"{TXT,NS,A,AAAA,SOA}"
42596,8879,currentness,100,excellent,0,{}
42597,8879,ttl_compliance,100,excellent,0,{}
42598,8879,completeness,46.666668,degraded,0,{}
42599,8879,source_credibility,95,excellent,0,{}
42600,8879,ttl_relevance,14.285714,stale,7,"{A,SOA,NS,AAAA,CAA,TXT,MX}"
43046,8969,currentness,100,excellent,0,{}
43047,8969,ttl_compliance,100,excellent,0,{}
43048,8969,completeness,33.333332,degraded,0,{}
43049,8969,source_credibility,93.75,excellent,0,{}
43050,8969,ttl_relevance,70,adequate,2,"{NS,MX}"
43206,9001,currentness,100,excellent,0,{}
43207,9001,ttl_compliance,100,excellent,0,{}
43208,9001,completeness,33.333332,degraded,0,{}
43209,9001,source_credibility,100,excellent,0,{}
43210,9001,ttl_relevance,90,excellent,1,{NS}
43356,9031,currentness,100,excellent,0,{}
43357,9031,ttl_compliance,100,excellent,0,{}
43358,9031,completeness,33.333332,degraded,0,{}
43359,9031,source_credibility,100,excellent,0,{}
43360,9031,ttl_relevance,30,degraded,4,"{MX,NS,TXT,A}"
43361,9032,currentness,100,excellent,0,{}
38106,7981,currentness,100,excellent,0,{}
38107,7981,ttl_compliance,100,excellent,0,{}
38108,7981,completeness,40,degraded,0,{}
38109,7981,source_credibility,100,excellent,0,{}
38110,7981,ttl_relevance,0,stale,6,"{MX,A,NS,TXT,AAAA,SOA}"
38121,7984,currentness,100,excellent,0,{}
38122,7984,ttl_compliance,100,excellent,0,{}
38123,7984,completeness,40,degraded,0,{}
38124,7984,source_credibility,95,excellent,0,{}
38125,7984,ttl_relevance,0,stale,6,"{A,MX,TXT,SOA,AAAA,NS}"
38126,7985,currentness,100,excellent,0,{}
38127,7985,ttl_compliance,100,excellent,0,{}
38128,7985,completeness,33.333332,degraded,0,{}
38129,7985,source_credibility,95,excellent,0,{}
38130,7985,ttl_relevance,50,adequate,3,"{NS,TXT,A}"
38131,7986,currentness,100,excellent,0,{}
38132,7986,ttl_compliance,100,excellent,0,{}
38133,7986,completeness,40,degraded,0,{}
38134,7986,source_credibility,100,excellent,0,{}
38135,7986,ttl_relevance,0,stale,6,"{A,SOA,AAAA,MX,NS,TXT}"
38136,7987,currentness,100,excellent,0,{}
38137,7987,ttl_compliance,100,excellent,0,{}
38138,7987,completeness,40,degraded,0,{}
38139,7987,source_credibility,100,excellent,0,{}
38140,7987,ttl_relevance,0,stale,6,"{AAAA,NS,MX,TXT,SOA,A}"
38141,7988,currentness,100,excellent,0,{}
38142,7988,ttl_compliance,100,excellent,0,{}
38143,7988,completeness,33.333332,degraded,0,{}
38144,7988,source_credibility,95,excellent,0,{}
38145,7988,ttl_relevance,70,adequate,2,"{NS,SOA}"
38146,7989,currentness,100,excellent,0,{}
38147,7989,ttl_compliance,100,excellent,0,{}
38148,7989,completeness,40,degraded,0,{}
38149,7989,source_credibility,100,excellent,0,{}
38150,7989,ttl_relevance,0,stale,6,"{NS,TXT,A,AAAA,SOA,MX}"
38151,7990,currentness,100,excellent,0,{}
38152,7990,ttl_compliance,100,excellent,0,{}
38153,7990,completeness,40,degraded,0,{}
38154,7990,source_credibility,100,excellent,0,{}
38155,7990,ttl_relevance,0,stale,6,"{MX,A,NS,TXT,AAAA,SOA}"
38156,7991,currentness,100,excellent,0,{}
38157,7991,ttl_compliance,50,adequate,0,{}
38158,7991,completeness,46.666668,degraded,0,{}
38159,7991,source_credibility,95,excellent,0,{}
38160,7991,ttl_relevance,12.5,stale,7,"{NS,TXT,SOA,MX,CAA,AAAA,A}"
38161,7992,currentness,100,excellent,0,{}
38162,7992,ttl_compliance,100,excellent,0,{}
38163,7992,completeness,33.333332,degraded,0,{}
38164,7992,source_credibility,100,excellent,0,{}
38165,7992,ttl_relevance,50,adequate,3,"{NS,TXT,A}"
38166,7993,currentness,100,excellent,0,{}
38167,7993,ttl_compliance,100,excellent,0,{}
38168,7993,completeness,33.333332,degraded,0,{}
38169,7993,source_credibility,100,excellent,0,{}
38170,7993,ttl_relevance,40,degraded,5,"{MX,SOA,TXT,A,NS}"
38171,7994,currentness,100,excellent,0,{}
38172,7994,ttl_compliance,100,excellent,0,{}
38173,7994,completeness,33.333332,degraded,0,{}
38174,7994,source_credibility,95,excellent,0,{}
38175,7994,ttl_relevance,10,stale,5,"{NS,SOA,A,MX,TXT}"
38176,7995,currentness,100,excellent,0,{}
38177,7995,ttl_compliance,100,excellent,0,{}
38178,7995,completeness,40,degraded,0,{}
38179,7995,source_credibility,90,excellent,0,{}
38180,7995,ttl_relevance,16.666666,stale,6,"{A,TXT,NS,CAA,MX,SOA}"
38181,7996,currentness,100,excellent,0,{}
38182,7996,ttl_compliance,100,excellent,0,{}
38183,7996,completeness,40,degraded,0,{}
38184,7996,source_credibility,100,excellent,0,{}
38185,7996,ttl_relevance,75,good,2,"{SOA,NS}"
38186,7997,currentness,100,excellent,0,{}
38187,7997,ttl_compliance,100,excellent,0,{}
38188,7997,completeness,33.333332,degraded,0,{}
38189,7997,source_credibility,95,excellent,0,{}
38190,7997,ttl_relevance,40,degraded,4,"{NS,MX,TXT,SOA}"
38191,7998,currentness,100,excellent,0,{}
38192,7998,ttl_compliance,100,excellent,0,{}
38193,7998,completeness,33.333332,degraded,0,{}
38194,7998,source_credibility,100,excellent,0,{}
38195,7998,ttl_relevance,80,good,1,{NS}
38196,7999,currentness,100,excellent,0,{}
38197,7999,ttl_compliance,100,excellent,0,{}
38198,7999,completeness,33.333332,degraded,0,{}
38199,7999,source_credibility,100,excellent,0,{}
38200,7999,ttl_relevance,80,good,1,{NS}
38201,8000,currentness,100,excellent,0,{}
38202,8000,ttl_compliance,100,excellent,0,{}
38203,8000,completeness,20,stale,0,{}
38204,8000,source_credibility,95,excellent,0,{}
38205,8000,ttl_relevance,50,adequate,2,"{NS,A}"
38206,8001,currentness,100,excellent,0,{}
38207,8001,ttl_compliance,100,excellent,0,{}
38208,8001,completeness,40,degraded,0,{}
38209,8001,source_credibility,100,excellent,0,{}
38210,8001,ttl_relevance,8.333333,stale,6,"{AAAA,SOA,A,MX,NS,TXT}"
38211,8002,currentness,100,excellent,0,{}
38212,8002,ttl_compliance,100,excellent,0,{}
38213,8002,completeness,33.333332,degraded,0,{}
38214,8002,source_credibility,100,excellent,0,{}
38215,8002,ttl_relevance,50,adequate,3,"{TXT,MX,NS}"
38216,8003,currentness,100,excellent,0,{}
38217,8003,ttl_compliance,100,excellent,0,{}
38218,8003,completeness,33.333332,degraded,0,{}
38219,8003,source_credibility,100,excellent,0,{}
38220,8003,ttl_relevance,70,adequate,2,"{SOA,NS}"
38221,8004,currentness,100,excellent,0,{}
38222,8004,ttl_compliance,100,excellent,0,{}
38223,8004,completeness,40,degraded,0,{}
38224,8004,source_credibility,85,good,0,{}
38225,8004,ttl_relevance,14.285714,stale,6,"{TXT,MX,CAA,AAAA,A,SOA}"
38226,8005,currentness,100,excellent,0,{}
38227,8005,ttl_compliance,100,excellent,0,{}
38228,8005,completeness,33.333332,degraded,0,{}
38229,8005,source_credibility,100,excellent,0,{}
38230,8005,ttl_relevance,10,stale,5,"{MX,TXT,NS,A,SOA}"
38231,8006,currentness,100,excellent,0,{}
38232,8006,ttl_compliance,100,excellent,0,{}
38233,8006,completeness,33.333332,degraded,0,{}
38234,8006,source_credibility,100,excellent,0,{}
38235,8006,ttl_relevance,0,stale,5,"{TXT,NS,MX,SOA,A}"
38236,8007,currentness,100,excellent,0,{}
38237,8007,ttl_compliance,100,excellent,0,{}
38238,8007,completeness,20,stale,0,{}
38239,8007,source_credibility,100,excellent,0,{}
38240,8007,ttl_relevance,50,adequate,2,"{SOA,NS}"
38241,8008,currentness,100,excellent,0,{}
38242,8008,ttl_compliance,100,excellent,0,{}
38243,8008,completeness,46.666668,degraded,0,{}
38244,8008,source_credibility,95,excellent,0,{}
38245,8008,ttl_relevance,64.28571,adequate,3,"{NS,A,AAAA}"
38246,8009,currentness,100,excellent,0,{}
38247,8009,ttl_compliance,100,excellent,0,{}
38248,8009,completeness,33.333332,degraded,0,{}
38249,8009,source_credibility,100,excellent,0,{}
38250,8009,ttl_relevance,90,excellent,1,{NS}
38251,8010,currentness,100,excellent,0,{}
38252,8010,ttl_compliance,100,excellent,0,{}
38253,8010,completeness,33.333332,degraded,0,{}
38254,8010,source_credibility,100,excellent,0,{}
38255,8010,ttl_relevance,90,excellent,1,{NS}
38256,8011,currentness,100,excellent,0,{}
38257,8011,ttl_compliance,100,excellent,0,{}
38258,8011,completeness,40,degraded,0,{}
38259,8011,source_credibility,100,excellent,0,{}
38260,8011,ttl_relevance,0,stale,6,"{NS,AAAA,SOA,MX,TXT,A}"
38261,8012,currentness,100,excellent,0,{}
38262,8012,ttl_compliance,100,excellent,0,{}
38263,8012,completeness,46.666668,degraded,0,{}
38264,8012,source_credibility,87.5,good,0,{}
38265,8012,ttl_relevance,14.285714,stale,7,"{TXT,CAA,SOA,A,AAAA,MX,NS}"
38266,8013,currentness,100,excellent,0,{}
38267,8013,ttl_compliance,100,excellent,0,{}
38268,8013,completeness,46.666668,degraded,0,{}
38269,8013,source_credibility,100,excellent,0,{}
38270,8013,ttl_relevance,85.71429,good,1,{NS}
38271,8014,currentness,100,excellent,0,{}
38272,8014,ttl_compliance,100,excellent,0,{}
38273,8014,completeness,40,degraded,0,{}
38274,8014,source_credibility,100,excellent,0,{}
38275,8014,ttl_relevance,16.666666,stale,5,"{A,TXT,MX,AAAA,NS}"
38276,8015,currentness,100,excellent,0,{}
38277,8015,ttl_compliance,100,excellent,0,{}
38278,8015,completeness,20,stale,0,{}
38279,8015,source_credibility,100,excellent,0,{}
38280,8015,ttl_relevance,33.333332,degraded,3,"{A,SOA,NS}"
38281,8016,currentness,100,excellent,0,{}
38282,8016,ttl_compliance,100,excellent,0,{}
38283,8016,completeness,40,degraded,0,{}
38284,8016,source_credibility,100,excellent,0,{}
38285,8016,ttl_relevance,0,stale,6,"{TXT,SOA,AAAA,NS,A,MX}"
38306,8021,currentness,100,excellent,0,{}
38307,8021,ttl_compliance,100,excellent,0,{}
38308,8021,completeness,20,stale,0,{}
38309,8021,source_credibility,100,excellent,0,{}
38310,8021,ttl_relevance,33.333332,degraded,3,"{SOA,A,NS}"
39386,8237,currentness,100,excellent,0,{}
39387,8237,ttl_compliance,100,excellent,0,{}
39388,8237,completeness,40,degraded,0,{}
39389,8237,source_credibility,100,excellent,0,{}
39390,8237,ttl_relevance,16.666666,stale,6,"{A,NS,MX,TXT,SOA,AAAA}"
39421,8244,currentness,100,excellent,0,{}
39422,8244,ttl_compliance,100,excellent,0,{}
39423,8244,completeness,46.666668,degraded,0,{}
39424,8244,source_credibility,90,excellent,0,{}
